"name"	"x"	"y"	"color"	"athaliana"	"common"	"description"	"clustering"	"hub"	"pfam"
"Cre13.g567150"	7276	3858	"#ffcc00"	"AT5G07590"	"Cre13.g567150"	"Transducin/WD40 repeat-like superfamily protein"	0.663650668764752	3.07609188893567e-13	"PF00400"
"Cre13.g563050"	7217	4183	"#ffcc00"	""	"Cre13.g563050"	""	0.864516129032258	3.31889195658876e-14	""
"Cre14.g614450"	7102	4186	"#ffcc00"	""	"Cre14.g614450"	""	0.686803966437834	1.61648183903272e-13	""
"g14894"	7122	3998	"#ffcc00"	""	"g14894"	""	0.665971340467985	3.04612235310192e-13	""
"Cre17.g704950"	7071	3723	"#ffcc00"	"AT1G64320"	"Cre17.g704950"	"myosin heavy chain-related"	0.745617847312763	3.52891284442369e-13	""
"Cre17.g724000"	7195	3859	"#ffcc00"	""	"Cre17.g724000"	""	0.634882661198451	1.96754685488522e-12	""
"Cre17.g725900"	7055	3933	"#ffcc00"	""	"Cre17.g725900"	""	0.673467561521253	3.27183041984983e-13	""
"Cre17.g738500"	7056	4073	"#ffcc00"	"AT5G40740"	"Cre17.g738500"	""	0.669290399522958	1.14928487182445e-12	""
"Cre02.g117350"	7034	3990	"#ffcc00"	"AT1G77550"	"Cre02.g117350"	"tubulin-tyrosine ligases;tubulin-tyrosine ligases"	0.683471531232725	1.14834832382965e-12	"PF03133"
"Cre02.g074000"	7222	3776	"#ffcc00"	""	"Cre02.g074000,g1312"	""	0.617755991285403	1.9072331640198e-12	""
"Cre03.g186700"	7215	3896	"#ffcc00"	""	"Cre03.g186700"	""	0.707964601769911	1.90077098285565e-12	""
"g4447"	7156	4048	"#ffcc00"	"AT1G35530"	"g4447"	"DEAD/DEAH box RNA helicase family protein"	0.728715459297984	1.92146869354083e-12	"PF00271,PF04851"
"Cre03.g159550"	7124	3739	"#ffcc00"	""	"Cre03.g159550,g3266"	""	0.677351105469163	1.12404490336447e-12	""
"Cre03.g163300"	7041	4123	"#ffcc00"	"AT3G54710"	"Cre03.g163300"	"homolog of yeast CDT1 B homolog of yeast CDT1 B"	0.726242836198854	2.79559576449169e-13	"PF08839"
"Cre03.g195366"	7311	3879	"#ffcc00"	""	"Cre03.g195366"	""	0.884085213032581	1.03113934227985e-13	""
"g4413"	7048	3896	"#ffcc00"	"AT3G49650"	"g4413"	"P-loop containing nucleoside triphosphate hydrolases superfamily protein"	0.662882696938424	3.33879360147835e-13	"PF00225"
"Cre06.g257700"	7168	3862	"#ffcc00"	""	"Cre06.g257700"	""	0.68882769472856	1.95420104595925e-12	""
"Cre06.g266550"	7014	3990	"#ffcc00"	"AT4G13690"	"Cre06.g266550"	""	0.814141414141414	1.97845763902469e-13	""
"g6554"	7237	3988	"#ffcc00"	""	"g6554"	""	0.82415996701711	2.9201566478007e-13	",PF00226"
"Cre06.g292850"	7195	3923	"#ffcc00"	"AT2G29680"	"CDC6"	"cell division control 6"	0.633012149141181	3.21282789617714e-13	""
"Cre06.g259950"	7273	3953	"#ffcc00"	""	"Cre06.g259950,g5843"	""	0.747572815533981	2.4298737725205e-13	""
"Cre06.g294050"	7296	4029	"#ffcc00"	""	"Cre06.g294050"	""	0.716132823978842	1.85394358311542e-12	""
"Cre06.g303550"	7127	4088	"#ffcc00"	""	"Cre06.g303550"	""	0.674323744096179	3.0011680493513e-13	""
"Cre07.g314700"	6953	3979	"#ffcc00"	""	"Cre07.g314700"	""	0.650643932523127	3.8178379008209e-13	""
"Cre07.g320200"	7246	3973	"#ffcc00"	"AT1G18610"	"Cre07.g320200"	"Galactose oxidase/kelch repeat superfamily protein"	0.763302752293578	2.86817823408905e-13	"PF01344"
"Cre07.g323300"	7332	3973	"#ffcc00"	""	"Cre07.g323300"	""	0.710929519918284	1.01100356039155e-13	""
"Cre08.g365750"	7092	3938	"#ffcc00"	""	"Cre08.g365750"	""	0.701927879332734	3.24092433602128e-13	""
"Cre08.g372900"	6953	4004	"#ffcc00"	"AT1G78230"	"VFL1"	"Outer arm dynein light chain 1 protein"	0.676396108223377	1.15733918457977e-12	"PF00560"
"Cre09.g404300"	7241	4114	"#ffcc00"	""	"Cre09.g404300"	""	0.862105263157895	1.07632778302917e-13	"PF00856"
"Cre09.g393600"	7046	4144	"#ffcc00"	"AT5G49010"	"Cre09.g393600"	"DNA replication protein-related"	0.673873873873874	1.74525718831835e-13	"PF05916"
"g9790"	7225	3752	"#ffcc00"	""	"MOT3"	""	0.67064468503937	1.90320600764214e-12	""
"g9860"	7023	3900	"#ffcc00"	""	"g9860"	""	0.784195000776277	2.90844979786565e-13	""
"Cre10.g456800"	7065	3919	"#ffcc00"	"AT4G16810"	"Cre10.g456800"	"VEFS-Box of polycomb protein"	0.651359358661555	1.16707928372574e-12	"PF09733"
"g6867"	5608	4545	"#ffcc00"	""	"g6867"	""	0.493506493506494	3.52748460873161e-12	""
"Cre07.g347550"	6817	4289	"#ffcc00"	"AT1G77620"	"Cre07.g347550"	"P-loop containing nucleoside triphosphate hydrolases superfamily protein"	0.701015965166909	7.41256665557948e-12	"PF00004"
"Cre01.g051850"	7115	4080	"#ffcc00"	""	"Cre01.g051850"	""	0.660074022669442	1.83891198779881e-13	""
"Cre12.g521800"	7219	4164	"#ffcc00"	""	"Cre12.g521800"	""	0.891534391534392	3.17138564740703e-14	""
"g13814"	6599	4309	"#ffcc00"	"AT5G52800"	"g13814"	"DNA primases"	0.741960784313725	9.0447122598253e-14	"PF03121"
"Cre06.g275200"	7156	4203	"#ffcc00"	""	"Cre06.g275200"	""	0.764705882352941	1.82299067188713e-13	""
"Cre09.g407150"	7063	4085	"#ffcc00"	""	"Cre09.g407150"	""	0.667929292929293	2.73940288480342e-13	""
"g11547"	6697	5872	"#009900"	""	"g11547,g11548"	""	0.648648648648649	2.74361735078004e-13	"PF03446"
"Cre03.g151650"	6848	5748	"#009900"	"AT1G08125"	"Cre03.g151650"	"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein"	0.656216216216216	1.9185185673572e-13	"PF10294"
"Cre01.g025650"	6626	5805	"#009900"	""	"Cre01.g025650"	""	0.488899143721479	3.93818431815329e-13	""
"Cre10.g420350"	6475	5532	"#009900"	"AT2G20260"	"PSAE"	"photosystem I subunit E-2"	0.536341167106531	6.74689175457225e-13	"PF02427"
"Cre05.g248400"	7016	6135	"#009900"	"AT1G58180"	"CAH4"	"beta carbonic anhydrase 6"	0.537878787878788	2.58253109567365e-14	"PF00484"
"Cre06.g277200"	7082	5905	"#009900"	"AT5G57590"	"BIO1"	"adenosylmethionine-8-amino-7-oxononanoate transaminases"	0.575943810359965	3.82252064079492e-13	"PF00202"
"Cre07.g334750"	6810	6101	"#009900"	"AT5G66720"	"Cre07.g334750"	"Protein phosphatase 2C family protein"	0.500711237553343	7.34136559427446e-14	"PF07228"
"Cre08.g367500"	6395	5990	"#009900"	"AT1G29930"	"LHCSR2"	"chlorophyll A/B binding protein 1"	0.619253200030296	1.90180118564994e-12	"PF00504"
"Cre09.g399300"	6492	5710	"#009900"	"AT5G05420"	"Cre09.g399300"	"FKBP-like peptidyl-prolyl cis-trans isomerase family protein"	0.697353184449959	3.98454344389612e-13	"PF00254"
"g275"	7000	5833	"#009900"	"AT2G28840"	"g275"	"XB3 ortholog 1 in Arabidopsis thaliana"	0.398394328015848	2.61156408351259e-13	"PF00023"
"Cre10.g429500"	6402	5721	"#009900"	""	"Cre10.g429500"	""	0.698125321006677	4.04026804958699e-13	""
"Cre11.g468300"	6583	5884	"#009900"	"AT4G02080"	"Cre11.g468300"	"secretion-associated RAS super family 2"	0.540523394131642	4.92811554866174e-13	"PF00025"
"Cre12.g517250"	6500	5802	"#009900"	""	"Cre12.g517250"	""	0.631088144452364	5.14633123145121e-13	""
"Cre12.g543050"	6948	5749	"#009900"	"AT2G04900"	"Cre12.g543050"	""	0.594399277326107	1.70568803553786e-13	"PF04241"
"g1435"	6833	5650	"#009900"	""	"g1435"	""	0.664388243335612	5.21586992006545e-13	""
"g1920"	6675	5968	"#009900"	"AT1G78800"	"GTR5"	"UDP-Glycosyltransferase superfamily protein"	0.549297480620155	3.03066931118765e-13	"PF00534"
"Cre02.g146050"	7330	6062	"#009900"	"AT5G48230"	"Cre02.g146050"	"acetoacetyl-CoA thiolase 2"	0.399481673454276	7.34721901924199e-14	"PF00108,PF02803"
"Cre05.g237450"	6621	5671	"#009900"	"AT5G24490"	"PSRP1"	"30S ribosomal protein, putative"	0.505111666886051	5.05829571993958e-13	"PF02482"
"Cre07.g326200"	6426.5	5527	"#009900"	""	"Cre07.g326200"	""	0.780283224400872	4.12174772513499e-13	""
"Cre07.g326800"	6564	5828	"#009900"	"AT2G42810"	"Cre07.g326800"	"protein phosphatase 5"	0.553682216433815	4.84663587311374e-13	"PF00149,PF00515,PF08321"
"Cre07.g346150"	6459	5878	"#009900"	""	"Cre07.g346150"	""	0.591461412151067	5.09482109173696e-13	""
"g9746"	7081	5953	"#009900"	"AT4G25940"	"g9746"	"ENTH/ANTH/VHS superfamily protein"	0.400308641975309	1.1025511268837e-13	"PF07651"
"g18189"	6330	5675	"#009900"	""	"g18189"	""	0.672431448401411	4.52259026691135e-13	"PF00078"
"Cre01.g018800"	6478	5534	"#009900"	"AT2G07741"	"ATP6"	"ATPase, F0 complex, subunit A protein"	0.540180878552972	7.74899810901316e-13	"PF00119"
"Cre01.g017700"	6705	5857	"#009900"	""	"Cre01.g017700"	""	0.466511832276693	4.80917395332156e-13	"PF00078,PF03372"
"g1026"	6752	5954	"#009900"	""	"g1026"	""	0.43429766469153	3.63099657585739e-13	""
"Cre10.g450400"	6422	5594	"#009900"	"AT4G02580"	"NUO5"	"NADH-ubiquinone oxidoreductase 24 kDa subunit, putative"	0.614886563762561	5.51907733338343e-13	"PF01257"
"Cre10.g463700"	6921	5820	"#009900"	"AT5G17070"	"Cre10.g463700"	""	0.432646834477498	2.77873790058521e-13	"PF09184"
"Cre15.g638400"	6981	5876	"#009900"	""	"Cre15.g638400,g15445,g15446"	""	0.416473189607518	2.94357034767082e-13	"PF00582,PF08373,PF08373"
"Cre17.g711450"	6726	5731	"#009900"	"AT1G51740"	"Cre17.g711450"	"syntaxin of plants 81"	0.511295273173726	4.85974754504101e-13	""
"Cre03.g168450"	6438	5686	"#009900"	"AT3G03960"	"CCT8"	"TCP-1/cpn60 chaperonin family protein"	0.606698002350176	5.29430581463033e-13	"PF00118"
"Cre07.g340350"	6739	5786	"#009900"	""	"ASA1"	""	0.450789300035531	6.42003650438545e-13	""
"Cre07.g338050"	6636	5670	"#009900"	""	"ASA3"	""	0.488054775626816	9.09669067353696e-13	""
"Cre08.g361000"	6658	5899	"#009900"	""	"Cre08.g361000,g8453"	""	0.684180468303826	2.04963528662984e-13	""
"g8681"	6518	5514	"#009900"	"AT4G26780"	"g8681"	"Co-chaperone GrpE family protein"	0.543667799615782	5.60617629690026e-13	"PF01025"
"Cre09.g401550"	7113	5718	"#009900"	""	"Cre09.g401550,Cre09.g401600"	""	0.466666666666667	2.77873790058521e-13	"PF01918"
"Cre09.g387550"	6639	5766	"#009900"	"AT5G41950"	"Cre09.g387550"	"Tetratricopeptide repeat (TPR)-like superfamily protein"	0.564213564213564	3.03066931118765e-13	""
"g9607"	6825	6082	"#009900"	"AT2G43120"	"g9607"	"RmlC-like cupins superfamily protein"	0.57037037037037	1.65862649879892e-12	"PF02678"
"g9809"	6545	5678	"#009900"	"AT4G34110"	"g9809"	"poly(A) binding protein 2"	0.603836094158675	3.92788229021044e-13	"PF00076"
"g18103"	7280	6010	"#009900"	"AT3G52220"	"g18103"	""	0.366544566544567	1.5111201896172e-13	"PF10159"
"Cre13.g566850"	6368	5808	"#009900"	"AT2G37970"	"SOUL2"	"SOUL heme-binding family protein"	0.789724164724165	3.54389761234056e-13	"PF04832"
"Cre16.g686900"	6480	5848	"#009900"	"AT1G16810"	"Cre16.g686900"	""	0.542186481199739	5.33364083041213e-13	"PF08555"
"Cre17.g697650"	6579	5684	"#009900"	"AT1G50380"	"Cre17.g697650"	"Prolyl oligopeptidase family protein"	0.601488273204438	6.20744010956481e-13	"PF02897,PF00326"
"g567"	6428	5727	"#009900"	""	"g567"	""	0.580139923267885	5.30179819858877e-13	""
"Cre01.g027800"	6521	5570	"#009900"	"AT3G42050"	"ATPvH"	"vacuolar ATP synthase subunit H family protein"	0.554141277364026	5.88339450336242e-13	"PF11698,PF03224"
"Cre01.g051885"	6857	5683	"#009900"	""	"Cre01.g051885,Cre01.g051900"	""	0.529599177800617	7.77615800086249e-13	"PF00355,PF02921"
"Cre01.g016150"	6836	5805	"#009900"	""	"Cre01.g016150"	""	0.546863330843913	1.8051494325861e-12	"PF03747"
"Cre10.g437500"	6524	5584	"#009900"	""	"TOM7"	""	0.508633235004916	8.05524930331426e-13	"PF08038"
"Cre10.g426750"	6336	5942	"#009900"	"AT4G19230"	"Cre10.g426750"	"cytochrome P450, family 707, subfamily A, polypeptide 1"	0.730496453900709	3.13556268660576e-13	"PF00067"
"g11892"	6854	5912	"#009900"	""	"g11892"	""	0.40993288590604	3.35986593136146e-13	""
"g11645"	6381	5789	"#009900"	""	"g11645"	""	0.612300638930888	5.02738963611103e-13	""
"g12319"	6501	5858	"#009900"	""	"g12319"	""	0.565217391304348	6.0220036065935e-13	""
"Cre12.g516350"	6611	5582	"#009900"	"AT2G44520"	"COX10"	"cytochrome c oxidase 10"	0.525116082735331	7.69280522932488e-13	"PF01040"
"Cre12.g523900"	6553	5652	"#009900"	""	"Cre12.g523900,Cre12.g523850"	""	0.569873405250973	4.94216376858381e-13	"PF08241,PF05193,PF00675"
"g12945"	6622	6082	"#009900"	""	"g12945"	""	0.577422577422577	3.24668410618932e-12	""
"g12969"	6381	5877	"#009900"	""	"g12969"	""	0.646367287331143	3.75836710315081e-13	""
"Cre12.g547050"	6677	5759	"#009900"	""	"Cre12.g547050"	""	0.560988031576267	3.52376183045226e-13	""
"Cre12.g544800"	6375	5732	"#009900"	""	"Cre12.g544800"	""	0.60015946719197	5.26433627879659e-13	""
"g12408"	6408	5751	"#009900"	""	"g12408"	""	0.61151357094562	5.04799369199673e-13	""
"Cre12.g537550"	6787	5629	"#009900"	"AT3G04240"	"Cre12.g537550"	"Tetratricopeptide repeat (TPR)-like superfamily protein"	0.492732558139535	7.22172158793818e-13	"PF07721,PF00515,PF07719"
"Cre12.g547100"	6529	5836	"#009900"	"AT3G01660"	"Cre12.g547100"	"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein"	0.489532535343087	4.67805723404892e-13	"PF08241"
"g14535"	6445	5903	"#009900"	""	"g14535"	""	0.791809991809992	2.13064668818044e-13	""
"Cre14.g614100"	6451	5542	"#009900"	"AT5G66680"	"GTR26"	"dolichyl-diphosphooligosaccharide-protein glycosyltransferase 48kDa subunit family protein"	0.564296998420221	6.96604398535652e-13	"PF03345"
"g15312"	6842	5744	"#009900"	""	"g15312"	""	0.455945252352438	5.7972320878404e-13	""
"Cre16.g680600"	6787	6049	"#009900"	""	"Cre16.g680600,Cre16.g680650"	""	0.519078947368421	2.33059968507122e-13	""
"g15660"	6935	6207	"#009900"	""	"g15660"	""	0.382795698924731	1.61992365291363e-12	""
"Cre16.g659500"	6608	5936	"#009900"	"AT2G38152"	"Cre16.g659500"	"alpha 1,4-glycosyltransferase family protein"	0.567770419426049	3.12900685064213e-13	"PF04488"
"Cre16.g676400"	6693	6008	"#009900"	"AT1G20920"	"Cre16.g676400"	"P-loop containing nucleoside triphosphate hydrolases superfamily protein"	0.483936507936508	3.66658539965996e-13	"PF00271,PF00270"
"Cre17.g721300"	6529	5659	"#009900"	""	"ASA5"	""	0.493259920258212	8.05805894729867e-13	""
"Cre17.g696850"	6784	6015	"#009900"	"AT4G36720"	"Cre17.g696850"	"HVA22-like protein K"	0.453488372093023	5.76913564799626e-14	"PF03134"
"g17285"	6824	5574	"#009900"	"AT4G22240"	"g17285"	"Plastid-lipid associated protein PAP / fibrillin family protein"	0.612654320987654	2.07585863048437e-13	"PF04755"
"Cre17.g719500"	6357	5837	"#009900"	"AT4G14210"	"Cre17.g719500"	"phytoene desaturase 3"	0.626313577133249	4.52633645889057e-13	"PF01593"
"g17984"	6407	5735	"#009900"	""	"g17984"	""	0.600270819228165	5.3888971621056e-13	""
"g18058"	6409	5793	"#009900"	""	"g18058"	""	0.668772684500605	3.89088864441566e-13	""
"Cre02.g091450"	6784	5848	"#009900"	""	"Cre02.g091450,Cre02.g091500,Cre02.g091550"	""	0.415	3.79114628296897e-13	"PF08536"
"g1756"	6314	5646	"#009900"	""	"g1756"	""	0.633969849246231	4.74548868967485e-13	""
"g1921"	6671	5731	"#009900"	""	"g1921"	""	0.726325247079964	2.73284704883979e-13	""
"Cre02.g103700"	6389	5717	"#009900"	""	"Cre02.g103700"	""	0.680818550262441	4.75953690959691e-13	""
"Cre02.g119550"	6363	5658	"#009900"	""	"NIP1"	""	0.598768712906369	5.43197836986661e-13	""
"Cre02.g079800"	6518	5620	"#009900"	""	"ASA6"	""	0.543039416723627	6.36384362469717e-13	""
"g1801"	6349	5713	"#009900"	""	"g1801"	""	0.666685037200331	4.55536944672951e-13	""
"g2743"	6422	5914	"#009900"	""	"g2743"	""	0.591744258224705	4.31186696808032e-13	""
"Cre03.g177150"	6660	5724	"#009900"	""	"Cre03.g177150"	""	0.528541968320828	5.37297584619392e-13	"PF03330"
"g3102"	6386	5966	"#009900"	"AT2G25910"	"g3102"	"3'-5' exonuclease domain-containing protein / K homology domain-containing protein / KH domain-containing protein"	0.712593703148426	2.41020626462961e-13	"PF01612"
"Cre03.g193950"	7006	5737	"#009900"	"AT2G04700"	"Cre03.g193950"	"ferredoxin thioredoxin reductase catalytic beta chain family protein"	0.451273046532046	1.14914438962523e-13	"PF02943"
"Cre03.g195200"	6417	5635	"#009900"	"AT1G52510"	"Cre03.g195200"	"alpha/beta-Hydrolases superfamily protein"	0.556642615466145	6.26456953724789e-13	"PF12146"
"g4145"	6250	5631	"#009900"	""	"g4145"	""	0.680754413202231	4.58346588657365e-13	""
"g4523"	6508	5880	"#009900"	""	"g4523"	""	0.504846772440774	4.80636430933714e-13	""
"Cre04.g229350"	6928	6088	"#009900"	"AT1G02100"	"Cre04.g229350"	"Leucine carboxyl methyltransferase"	0.418508535489668	3.39685957715624e-13	"PF04072"
"Cre05.g244800"	6711	5899	"#009900"	"AT4G18810"	"Cre05.g244800"	"NAD(P)-binding Rossmann-fold superfamily protein"	0.605708245243129	1.65864991249879e-12	"PF08547,PF05368"
"Cre05.g236350"	6799	5737	"#009900"	""	"Cre05.g236350"	""	0.533264980633402	6.05337796441945e-13	""
"g6271"	6508	5970	"#009900"	"AT5G65930"	"g6271"	"kinesin-like calmodulin-binding protein (ZWICHEL)"	0.64051094890511	3.02551829721622e-13	"PF00784,PF00225,PF09379,PF00373"
"Cre06.g295450"	6465	5618	"#009900"	"AT1G68010"	"HPR1"	"hydroxypyruvate reductase"	0.596804162021553	5.63239964075479e-13	"PF00389,PF02826"
"Cre06.g306500"	6439	5728	"#009900"	""	"Cre06.g306500"	""	0.674758601931185	3.93818431815329e-13	""
"g6446"	6379	5561	"#009900"	""	"g6446,g6448"	""	0.633405393105018	4.83071455720206e-13	"PF03372,PF00078,PF03372,PF00078"
"Cre08.g383000"	6407	5906	"#009900"	""	"Cre08.g383000,g9018"	""	0.697539149888143	3.51392807650681e-13	"PF00847"
"Cre08.g383300"	6961	5929	"#009900"	"AT2G26240"	"Cre08.g383300"	"Transmembrane proteins 14C"	0.421322334708161	1.72451265023343e-12	"PF03647"
"Cre09.g394800"	6491	5499	"#009900"	"AT5G56450"	"Cre09.g394800"	"Mitochondrial substrate carrier family protein"	0.596313573785414	6.41160757243221e-13	"PF00153"
"Cre09.g404000"	6567	5690	"#009900"	"AT5G53490"	"Cre09.g404000"	"Tetratricopeptide repeat (TPR)-like superfamily protein"	0.578557213930348	5.1641256433525e-13	"PF00805"
"g9555"	6399	5799	"#009900"	""	"g9555"	""	0.572466711803205	5.29898855460436e-13	""
"g9953"	6215	5802	"#009900"	""	"g9953"	""	0.709587402830377	4.12034290314278e-13	""
"g18114"	6444	5851	"#009900"	""	"g18114"	""	0.619835641112237	5.05361297996555e-13	""
"g18207"	6451	5597	"#009900"	""	"g18207"	""	0.657412674934577	4.35401162784653e-13	""
"g18284"	6684	5713	"#009900"	"AT4G20520"	"g18284"	"RNA binding;RNA-directed DNA polymerases"	0.564554455445545	1.49754024369254e-13	"PF00078"
"g18274"	6310	5770	"#009900"	"AT4G20520"	"g18274"	"RNA binding;RNA-directed DNA polymerases"	0.65114472184813	4.86443028501503e-13	"PF00078"
"g18309"	6377	5615	"#009900"	""	"g18309"	""	0.643063803867824	4.7370597577216e-13	""
"g12411"	7074	5987	"#009900"	"AT5G06410"	"g12411"	"DNAJ heat shock N-terminal domain-containing protein"	0.44019975031211	1.99718859892078e-13	"PF00226,PF07743"
"Cre02.g105700"	6994	6024	"#009900"	""	"Cre02.g105700"	""	0.545662100456621	4.05525281750386e-13	"PF09837"
"Cre03.g170500"	7300	6087	"#009900"	"AT5G64180"	"Cre03.g170500"	""	0.334575569358178	6.64949076311257e-14	""
"Cre03.g189350"	7239	5852	"#009900"	"AT2G36145"	"Cre03.g189350"	""	0.487468671679198	3.18800937431482e-13	""
"Cre05.g241950"	7181	5858	"#009900"	"AT5G57490"	"Cre05.g241950"	"voltage dependent anion channel 4"	0.38386855862584	2.45281919839321e-13	"PF01459"
"Cre06.g249350"	7201	5762	"#009900"	"AT4G14140"	"Cre06.g249350"	"DNA methyltransferase 2"	0.403414195867026	1.86747670164035e-13	"PF00145"
"g9508"	7202	6034	"#009900"	""	"g9508"	""	0.435692541856925	1.09341978393436e-13	""
"g11565"	9954.5	10262	"#666600"	""	"MOT22"	""	0.435692541856925	1.09341978393436e-13	""
"Cre12.g559400"	10036.7998046875	10262	"#666600"	""	"PDE12"	""	0.435692541856925	1.09341978393436e-13	""
"g11587"	6243	2766	"#ff0000"	""	"g11587"	""	0	3.31325039633793e-10	""
"g8473"	5948	3138	"#ff0000"	""	"g8473"	""	0.346870520783564	7.00893156181961e-08	""
"Cre11.g469350"	7179	1810	"#666600"	""	"Cre11.g469350"	""	0.511111111111111	1.25910975777771e-12	"PF03133"
"Cre08.g385550"	7136	1759	"#ff0000"	""	"Cre08.g385550"	""	0.714285714285714	2.28905792807667e-12	""
"Cre13.g581150"	7190	2410	"#ff0000"	"AT2G39000"	"Cre13.g581150"	"Acyl-CoA N-acyltransferases (NAT) superfamily protein"	0.3	7.03742650283553e-14	"PF00583"
"Cre11.g483250"	8066	3339	"#ffcc00"	""	"Cre11.g483250"	""	1	4.77054134853587e-16	"PF12499"
"Cre02.g145950"	7921	3343	"#ffcc00"	""	"Cre02.g145950"	""	0.417204301075269	7.28166065960567e-15	"PF01822"
"Cre10.g433050"	7664	3490	"#ffcc00"	"AT3G19720"	"Cre10.g433050"	"P-loop containing nucleoside triphosphate hydrolases superfamily protein"	0.642045454545455	1.58744885119378e-14	"PF00350"
"Cre16.g664100"	7785	3528	"#ffcc00"	""	"Cre16.g664100"	""	0.670289855072464	9.85716764531828e-15	""
"Cre03.g155100"	7656	3500	"#ffcc00"	""	"Cre03.g155100"	""	0.644081632653061	4.76937066354236e-14	""
"Cre02.g101750"	7671	3523	"#ffcc00"	"AT2G44190"	"Cre02.g101750"	"Family of unknown function (DUF566)"	0.715725806451613	1.56052309634314e-14	"PF04484"
"g11655"	6948	1956	"#ff0000"	""	"g11655"	""	0.476190476190476	9.8467456221636e-12	""
"Cre05.g242750"	7137	1605	"#ff0000"	"AT1G04110"	"Cre05.g242750"	"Subtilase family protein"	1	7.35365778670627e-14	"PF02225,PF00082"
"Cre12.g491050"	7686	3568	"#ffcc00"	"AT3G23580"	"RIR2"	"ribonucleotide reductase 2A"	0.559183673469388	3.30601442166019e-14	"PF00268"
"Cre09.g412400"	7753	3744	"#ffcc00"	""	"Cre09.g412400"	""	0.524966261808367	2.10957435829733e-14	""
"Cre01.g007350"	8178	3222	"#ffcc00"	"AT5G12310"	"g63302"	"RING/U-box superfamily protein"	0.733333333333333	3.24865085697841e-16	""
"Cre12.g522950"	7784.5	3661	"#ffcc00"	"AT5G24020"	"MIND1"	"septum site-determining protein (MIND)"	0.493197278911565	2.39053875673871e-14	"PF01656"
"Cre16.g693450"	8028	3310	"#ffcc00"	""	"FAP40"	""	0.666666666666667	1.1736117059895e-15	""
"Cre03.g207900"	7909	3341	"#ffcc00"	"AT1G80370"	"CYCA1"	"Cyclin A2;4"	0.515789473684211	5.97634689184677e-15	"PF02984,PF00134"
"Cre08.g372550"	7592	3520	"#ffcc00"	"AT2G38620"	"CDKB1"	"cyclin-dependent kinase B1;2"	0.577067669172932	6.00561401668442e-14	"PF00069"
"g9845"	7480	3623	"#ffcc00"	""	"g9845"	""	0.643465383191411	1.60407257810156e-13	"PF05548"
"Cre01.g022850"	7251	3763	"#ffcc00"	""	"Cre01.g022850"	""	0.685933652035347	2.26457305143749e-13	""
"Cre01.g053800"	7423	3635	"#ffcc00"	""	"Cre01.g053800"	""	0.552902349058435	1.93490815726628e-13	""
"Cre10.g445800"	7514	3608	"#ffcc00"	""	"Cre10.g445800"	""	0.608048289738431	7.4315083387744e-14	""
"Cre10.g441700"	7301	3750	"#ffcc00"	""	"Cre10.g441700"	""	0.635809523809524	2.44111234845816e-13	""
"g11572"	7263	3641	"#ffcc00"	"AT3G57440"	"g11572"	""	0.6016146561093	2.45609711637503e-13	""
"Cre12.g488500"	7387	3775	"#ffcc00"	"AT5G42480"	"Cre12.g488500"	"Chaperone DnaJ-domain superfamily protein"	0.707847174559597	1.15897814357068e-13	""
"Cre13.g589550"	7894	3586	"#ffcc00"	""	"Cre13.g589550,Cre13.g589600,g14463"	""	1	2.69842891003072e-15	""
